affy_id	gene
B.234533_at	BCL2L14
B.234534_at	--
B.234535_at	--
B.234536_at	SARDH
B.234537_at	--
B.234538_at	--
B.234539_at	ADARB1
B.234540_at	C20orf105
B.234541_s_at	ARHGEF12
B.234542_at	ARHGEF12
B.234543_at	--
B.234544_at	ARHGEF12
B.234545_at	OR5U1
B.234546_at	--
B.234547_at	--
B.234548_at	--
B.234549_at	--
B.234550_at	--
B.234551_at	OTOP2
B.234552_at	--
B.234553_at	--
B.234554_at	KCNK16
B.234555_at	--
B.234556_at	--
B.234557_at	LOC440292
B.234558_at	--
B.234559_at	--
B.234560_at	--
B.234561_at	SLC2A13
B.234562_x_at	LOC728678
B.234563_at	--
B.234564_at	--
B.234565_x_at	--
B.234566_at	--
B.234567_at	--
B.234568_at	SCAMP5
B.234569_at	--
B.234570_at	ZNF71
B.234571_at	--
B.234572_at	--
B.234573_at	--
B.234574_at	--
B.234575_at	ZNF71
B.234576_at	ANPEP
B.234577_at	--
B.234578_at	--
B.234579_at	--
B.234580_at	TMEM106A
B.234581_at	--
B.234582_at	--
B.234583_at	CHL1
B.234584_s_at	ATE1
B.234585_at	--
B.234586_at	SARDH
B.234587_at	--
B.234588_at	--
B.234589_at	TMEM106A
B.234590_x_at	--
B.234591_at	--
B.234592_at	--
B.234593_at	--
B.234594_at	C14orf85
B.234595_at	--
B.234596_at	--
B.234597_at	--
B.234598_at	DKFZp564H213
B.234599_at	--
B.234600_at	--
B.234601_x_at	--
B.234602_x_at	--
B.234603_at	--
B.234604_at	--
B.234605_at	CDC14B
B.234606_at	--
B.234607_at	--
B.234608_at	LAMA3
B.234609_at	--
B.234610_at	HSPA12B
B.234611_at	--
B.234612_at	--
B.234613_at	--
B.234614_at	--
B.234615_at	--
B.234616_at	--
B.234617_at	OR52D1
B.234618_at	--
B.234619_at	--
B.234620_at	LOC402643
B.234621_at	--
B.234622_at	--
B.234623_x_at	--
B.234624_at	--
B.234625_at	--
B.234626_at	OR51I1
B.234627_at	FLJ21408
B.234628_at	--
B.234629_at	--
B.234630_at	--
B.234631_at	KRTAP4-8
B.234632_x_at	--
B.234633_at	KRTAP4-14
B.234634_at	--
B.234635_at	KRTAP4-10
B.234636_at	--
B.234637_at	KRTAP4-5
B.234638_at	--
B.234639_x_at	KRTAP9-2
B.234640_x_at	--
B.234641_at	--
B.234642_at	--
B.234643_x_at	--
B.234644_x_at	--
B.234645_at	--
B.234646_at	--
B.234647_at	KCNIP3
B.234648_s_at	NXF5
B.234649_at	--
B.234650_at	--
B.234651_at	--
B.234652_at	--
B.234653_at	LOC649898
B.234654_at	--
B.234655_at	LOC642959
B.234656_x_at	--
B.234657_at	--
B.234658_at	--
B.234659_at	--
B.234660_s_at	DIS3
B.234661_at	CCDC57
B.234662_at	LOC642636
B.234663_at	--
B.234664_at	LOC284701
B.234665_x_at	HHLA3
B.234666_at	--
B.234667_at	--
B.234668_at	--
B.234669_x_at	C11orf30
B.234670_at	--
B.234671_at	KRTAP4-2
B.234672_s_at	TMEM48
B.234673_at	HHLA2
B.234674_at	--
B.234675_x_at	--
B.234676_s_at	N6AMT1
B.234677_at	--
B.234678_at	KRTAP4-3
B.234679_at	KRTAP9-3
B.234680_at	KRTAP17-1
B.234681_s_at	CHD6
B.234682_at	BTBD9
B.234683_at	KRTAP4-15
B.234684_s_at	KRTAP4-4
B.234685_x_at	KRTAP4-9
B.234686_at	LOC728706
B.234687_x_at	LIMD1
B.234688_x_at	CNTROB
B.234689_at	RP3-402H5.2
B.234690_at	--
B.234691_at	KRTAP2-1
B.234692_at	--
B.234693_at	--
B.234694_at	CNTROB
B.234695_x_at	LOC727807
B.234696_at	LOC138652
B.234697_x_at	C3orf31
B.234698_at	N6AMT1
B.234699_at	RNASE7
B.234700_s_at	RNASE7
B.234701_at	ANKRD11
B.234702_x_at	CFTR
B.234703_at	HHLA3
B.234704_at	--
B.234705_at	--
B.234706_x_at	CFTR
B.234707_x_at	IGLV1-44
B.234708_at	SMUG1
B.234709_at	CAPN13
B.234710_s_at	PARP6
B.234711_s_at	BCORL1
B.234712_at	C18orf2
B.234713_x_at	HSA251708
B.234714_x_at	ATP2B2
B.234715_at	GOLGA2LY1
B.234716_at	ZIC1
B.234717_at	--
B.234718_at	TMEM16B
B.234719_at	LAMA3
B.234720_s_at	TOB2
B.234721_s_at	CYP26B1
B.234722_x_at	OBP2A
B.234723_x_at	--
B.234724_x_at	PCDHB18
B.234725_s_at	SEMA4B
B.234726_s_at	TMEM168
B.234727_at	DNAH7
B.234728_s_at	DHX35
B.234729_at	PHKG1
B.234730_s_at	RIPK4
B.234731_at	--
B.234732_s_at	FLJ23588
B.234733_s_at	FANCM
B.234734_s_at	TNRC6A
B.234735_s_at	USP21
B.234736_at	JPH3
B.234737_at	NT5DC3
B.234738_s_at	KLHDC4
B.234739_at	--
B.234740_at	CDC14B
B.234741_at	ATP2B2
B.234742_at	SIRPG
B.234743_at	LIMD1
B.234744_x_at	--
B.234745_at	--
B.234746_at	--
B.234747_at	FLJ12716
B.234748_x_at	--
B.234749_s_at	WDR51A
B.234750_at	CACNG8
B.234751_s_at	NLGN3
B.234752_x_at	DMD
B.234753_x_at	--
B.234754_at	SLC37A1
B.234755_x_at	--
B.234756_at	CACNG8
B.234757_at	--
B.234758_at	--
B.234759_at	--
B.234760_at	--
B.234761_at	--
B.234762_x_at	NLN
B.234763_at	--
B.234764_x_at	CKAP2
B.234765_at	--
B.234766_at	OR8D2
B.234767_at	MLSTD2
B.234768_at	--
B.234769_at	DKFZp547J222
B.234770_at	--
B.234771_at	DKFZp547J222
B.234772_s_at	KRTAP2-2
B.234773_x_at	--
B.234774_at	R3HDML
B.234775_at	OR51B5
B.234776_at	DMBX1
B.234777_at	OR51M1
B.234778_at	--
B.234779_at	--
B.234780_at	BCAS1
B.234781_at	--
B.234782_at	KLHL31
B.234783_at	--
B.234784_at	--
B.234785_at	--
B.234786_at	--
B.234787_at	DKFZp564H213
B.234788_x_at	--
B.234789_at	--
B.234790_at	--
B.234791_at	GSH1
B.234792_x_at	IGHA1
B.234793_at	KBTBD2
B.234794_at	--
B.234795_at	--
B.234796_at	CABP7
B.234797_at	--
B.234798_x_at	C20orf66
B.234799_at	ADARB1
B.234800_at	--
B.234801_s_at	ACSS1
B.234802_at	--
B.234803_at	CSTL1
B.234804_at	PROX2
B.234805_at	--
B.234806_at	ORF1
B.234807_x_at	--
B.234808_x_at	--
B.234809_at	KIAA1166
B.234810_at	ZFP1
B.234811_at	CENPN
B.234812_at	LRRC59
B.234813_at	TMEM108
B.234814_at	--
B.234815_at	--
B.234816_at	C14orf48
B.234817_at	--
B.234818_at	TMEM108
B.234819_at	--
B.234820_at	MAS1L
B.234821_at	--
B.234822_at	--
B.234823_at	--
B.234824_at	--
B.234825_at	--
B.234826_at	--
B.234827_at	--
B.234828_at	--
B.234829_at	C20orf57
B.234830_at	FLJ20518
B.234831_at	--
B.234832_at	ANTXR1
B.234833_at	--
B.234834_at	--
B.234835_at	--
B.234836_at	--
B.234837_at	--
B.234838_at	--
B.234839_at	--
B.234840_s_at	OR5V1
B.234841_x_at	OBP2A
B.234842_at	--
B.234843_s_at	KREMEN1
B.234844_at	ZNF407
B.234845_at	DKFZp761P0212
B.234846_at	DKFZp761P0212
B.234847_at	DKFZp434G179
B.234848_at	--
B.234849_at	TRA@
B.234850_at	MOGAT3
B.234851_at	IGL@
B.234852_at	LOC648859
B.234853_s_at	FLJ23588
B.234854_at	MDN1
B.234855_at	ORF1
B.234856_at	--
B.234857_at	--
B.234858_at	LOC646693
B.234859_at	PLXNA4B
B.234860_at	TRAV20
B.234861_at	LOC93463
B.234862_at	--
B.234863_x_at	FBXO5
B.234864_s_at	TRPM6
B.234865_at	IL23A
B.234866_s_at	C6orf12
B.234867_at	--
B.234868_s_at	GFRA4
B.234869_at	--
B.234870_at	TANC1
B.234871_at	GPR98
B.234872_at	--
B.234873_x_at	LOC152663
B.234874_at	ATE1
B.234875_at	LOC729926
B.234876_at	COX6A1
B.234877_x_at	--
B.234878_at	ZC3H12B
B.234879_at	--
B.234880_x_at	KRTAP1-3
B.234881_at	--
B.234882_at	--
B.234883_x_at	IL23A
B.234884_x_at	--
B.234885_at	--
B.234886_at	--
B.234887_at	--
B.234888_at	CACHD1
B.234889_at	--
B.234890_at	LOC441868
B.234891_at	--
B.234892_at	--
B.234893_s_at	LOC200383
B.234894_at	ITIH5L
B.234895_at	CTLA4
B.234896_at	--
B.234897_s_at	C6orf21
B.234898_at	--
B.234899_at	H2BFM
B.234900_at	LOC391137
B.234901_at	--
B.234902_s_at	ZNF416
B.234903_at	OR2B3
B.234904_x_at	ELAVL4
B.234905_at	DKFZP434H168
B.234906_at	--
B.234907_x_at	--
B.234908_s_at	DSCAML1
B.234909_at	--
B.234910_at	RASAL2
B.234911_at	--
B.234912_at	LOC651964
B.234913_at	TTTY4
B.234914_at	ZNF7
B.234915_s_at	DENR
B.234916_at	DBH
B.234917_at	MARVELD1
B.234918_at	GLTSCR2
B.234919_s_at	SNTG1
B.234920_at	ZNF7
B.234921_at	ZNF470
B.234922_s_at	NHSL1
B.234923_at	GARNL1
B.234924_s_at	ZNF687
B.234925_at	DKFZp434O0320
B.234926_s_at	C20orf43
B.234927_s_at	MAGIX
B.234928_x_at	RUNX3
B.234929_s_at	SPATA7
B.234930_at	--
B.234931_at	AYP1p1
B.234932_s_at	CDCP1
B.234933_at	KIAA1345
B.234934_at	C20orf74
B.234935_at	NDOR1
B.234936_s_at	KIAA1345
B.234937_x_at	ZFP28
B.234938_at	BACH1
B.234939_s_at	PHF12
B.234940_s_at	VEPH1
B.234941_s_at	GPHN
B.234942_s_at	DNTTIP1
B.234943_at	--
B.234944_s_at	FAM54A
B.234945_at	FAM54A
B.234946_at	ENTPD6
B.234947_s_at	C10orf84
B.234948_at	SLC27A5
B.234949_at	MGC72104
B.234950_s_at	RFWD2
B.234951_s_at	COL12A1
B.234952_s_at	KIAA1542
B.234953_x_at	ZNF19
B.234954_at	LOC442262
B.234955_at	LOC401393
B.234956_at	LOC93444
B.234957_at	--
B.234958_at	--
B.234959_at	--
B.234960_at	--
B.234961_at	--
B.234962_at	--
B.234963_s_at	FA2H
B.234964_at	TRDV2
B.234965_at	--
B.234966_at	KLK15
B.234967_at	IL6ST
B.234968_at	DENND4C
B.234969_s_at	EPC1
B.234970_at	MTAC2D1
B.234971_x_at	PLCD3
B.234972_at	ARL16
B.234973_at	SLC38A5
B.234974_at	GALM
B.234975_at	--
B.234976_x_at	SLC4A5
B.234977_at	ZADH2
B.234978_at	SLC36A4
B.234979_at	BCDIN3D
B.234980_at	TMEM56
B.234981_x_at	CMBL
B.234982_at	ZNF650
B.234983_at	--
B.234984_at	NEDD1
B.234985_at	LDLRAD3
B.234986_at	--
B.234987_at	--
B.234988_at	VCPIP1
B.234989_at	TncRNA
B.234990_at	--
B.234991_at	--
B.234992_x_at	ECT2
B.234993_at	ABHD13
B.234994_at	KIAA1913
B.234995_at	CCDC52
B.234996_at	--
B.234997_x_at	--
B.234998_at	--
B.234999_at	C19orf47
B.235000_at	--
B.235001_at	DNAJA5
B.235002_at	NUDT16
B.235003_at	UHMK1
B.235004_at	RBM24
B.235005_at	DIS3L
B.235006_at	MGC13017
B.235007_at	BBS7
B.235008_at	--
B.235009_at	FAM44A
B.235010_at	LOC729013
B.235011_at	MAP3K2
B.235012_at	LRCH1
B.235013_at	SLC31A1
B.235014_at	--
B.235015_at	--
B.235016_at	REEP3
B.235017_s_at	--
B.235018_at	--
B.235019_at	CPM
B.235020_at	TAF4B
B.235021_at	--
B.235022_at	C18orf19
B.235023_at	VPS13C
B.235024_at	PHF17
B.235025_at	WDR89
B.235026_at	FLJ32549
B.235027_at	--
B.235028_at	--
B.235029_at	GINS4
B.235030_at	FAM55C
B.235031_at	--
B.235032_at	DNAJA5
B.235033_at	NPEPL1
B.235034_at	VTI1A
B.235035_at	SLC35E1
B.235036_at	LIX1L
B.235037_at	TMEM41A
B.235038_at	KRR1
B.235039_x_at	LIN9
B.235040_at	RUNDC1
B.235041_at	GOSR2
B.235042_at	CMYA1
B.235043_at	FAM122A
B.235044_at	CYYR1
B.235045_at	RBM7
B.235046_at	--
B.235047_x_at	BTBD14B
B.235048_at	KIAA0888
B.235049_at	ADCY1
B.235050_at	SLC2A12
B.235051_at	CCDC50
B.235052_at	ZNF792
B.235053_at	--
B.235054_at	NUDT16
B.235055_x_at	MUC4
B.235056_at	ETV6
B.235057_at	ITCH
B.235058_at	--
B.235059_at	RAB12
B.235060_at	DKFZp547E087
B.235061_at	PPM1K
B.235062_at	PIH1D2
B.235063_at	C20orf196
B.235064_s_at	C20orf196
B.235065_at	--
B.235066_at	MAP4
B.235067_at	MKLN1
B.235068_at	ZDHHC21
B.235069_at	TATDN3
B.235070_at	A2BP1
B.235071_at	LOC116143
B.235072_s_at	--
B.235073_at	SCAMP4
B.235074_at	SPRED1
B.235075_at	DSG3
B.235076_at	CALCOCO2
B.235077_at	MEG3
B.235078_at	--
B.235079_at	--
B.235080_at	--
B.235081_x_at	TRIM65
B.235082_at	PCNX
B.235083_at	FLJ38359
B.235084_x_at	--
B.235085_at	DKFZp761P0423
B.235086_at	THBS1
B.235087_at	UNKL
B.235088_at	LOC201725
B.235089_at	FBXL20
B.235090_at	ZNF710
B.235091_at	2-PDE
B.235092_at	--
B.235093_at	--
B.235094_at	--
B.235095_at	LOC146439
B.235096_at	LEO1
B.235097_at	C4orf23
B.235098_at	PEX26
B.235099_at	CMTM8
B.235100_at	FLJ43944
B.235101_at	FNBP4
B.235102_x_at	--
B.235103_at	MAN2A1
B.235104_at	LRAP
B.235105_at	--
B.235106_at	MAML2
B.235107_at	--
B.235108_at	--
B.235109_at	--
B.235110_at	HRASLS3
B.235111_at	--
B.235112_at	--
B.235113_at	PPIL5
B.235114_x_at	HOOK3
B.235115_at	PDE8B
B.235116_at	TRAF1
B.235117_at	CHAC2
B.235118_at	--
B.235119_at	TAF3
B.235120_at	SEC22C
B.235121_at	ZNF542
B.235122_at	--
B.235123_at	--
B.235124_at	--
B.235125_x_at	FAM73A
B.235126_at	LQK1
B.235127_at	PMP2
B.235128_at	SYNPO
B.235129_at	PPP1R1A
B.235130_at	PANK2
B.235131_at	RHOJ
B.235132_at	LOC254128
B.235133_at	--
B.235134_at	--
B.235135_at	ILK
B.235136_at	ORMDL3
B.235137_at	LOC400960
B.235138_at	--
B.235139_at	GNGT2
B.235140_at	SHROOM1
B.235141_at	MARVELD2
B.235142_at	LOC730411
B.235143_at	SLC10A7
B.235144_at	--
B.235145_at	ZBTB7B
B.235146_at	--
B.235147_at	--
B.235148_at	KRTCAP3
B.235149_at	PGM2L1
B.235150_at	--
B.235151_at	LOC283357
B.235152_at	--
B.235153_at	RNF183
B.235154_at	TAF3
B.235155_at	BDH2
B.235156_at	--
B.235157_at	--
B.235158_at	FLJ14803
B.235159_at	--
B.235160_at	--
B.235161_at	--
B.235162_at	--
B.235163_at	MOBKL2A
B.235164_at	ZNF25
B.235165_at	PARD6B
B.235166_at	--
B.235167_at	DKFZp547E087
B.235168_at	PIGM
B.235169_at	FBXO27
B.235170_at	ZNF92
B.235171_at	--
B.235172_at	--
B.235173_at	hCG_1806964
B.235174_s_at	--
B.235175_at	GBP4
B.235176_at	ZNF545
B.235177_at	FAM119A
B.235178_x_at	ESCO2
B.235179_at	ZNF641
B.235180_at	LOC730432
B.235181_at	FLJ37953
B.235182_at	C20orf82
B.235183_at	--
B.235184_at	AEBP2
B.235185_s_at	LOC388692
B.235186_at	LOC388692
B.235187_s_at	C14orf135
B.235188_at	--
B.235189_at	NARG2
B.235190_at	--
B.235191_at	--
B.235192_at	TP53RK
B.235193_at	--
B.235194_at	TPCN2
B.235195_at	FBXW2
B.235196_at	--
B.235197_s_at	OSTM1
B.235198_at	OSTM1
B.235199_at	RNF125
B.235200_at	ZNF561
B.235201_at	--
B.235202_x_at	IKIP
B.235203_at	--
B.235204_at	COX15
B.235205_at	LOC346887
B.235206_at	C20orf152
B.235207_at	--
B.235208_at	CCDC112
B.235209_at	RPESP
B.235210_s_at	RPESP
B.235211_at	--
B.235212_at	C14orf102
B.235213_at	ITPKB
B.235214_at	C1orf190
B.235215_at	--
B.235216_at	ESCO1
B.235217_at	--
B.235218_x_at	THAP6
B.235219_at	LOC116349
B.235220_at	--
B.235221_at	CBLN3
B.235222_x_at	BIRC4
B.235223_at	--
B.235224_s_at	--
B.235225_at	SCN2B
B.235226_at	CDC2L6
B.235227_at	--
B.235228_at	CCDC85A
B.235229_at	--
B.235230_at	--
B.235231_at	ZNF789
B.235232_at	--
B.235233_s_at	--
B.235234_at	FLJ36874
B.235235_s_at	FLJ36874
B.235236_at	--
B.235237_at	LOC203547
B.235238_at	SHC4
B.235239_at	QSOX2
B.235240_at	ATXN3
B.235241_at	FLJ90709
B.235242_at	--
B.235243_at	CLIP3
B.235244_at	CCDC58
B.235245_at	TMEM92
B.235246_at	--
B.235247_at	--
B.235248_at	BTBD9
B.235249_at	RDH13
B.235250_at	FLCN
B.235251_at	--
B.235252_at	KSR1
B.235253_at	RAD1
B.235254_at	MAP3K2
B.235255_at	ATP6V0A2
B.235256_s_at	GALM
B.235257_at	LOC440836
B.235258_at	DCP2
B.235259_at	C4orf28
B.235260_s_at	C4orf28
B.235261_at	UNC45B
B.235262_at	ZNF585B
B.235263_at	DKFZP434A0131
B.235264_at	--
B.235265_at	ZNF650
B.235266_at	ATAD2
B.235267_at	--
B.235268_at	--
B.235269_at	FAM83F
B.235270_at	ZNF397
B.235271_s_at	ZNF397
B.235272_at	SBSN
B.235273_at	DYX1C1
B.235274_at	--
B.235275_at	BMP8B
B.235276_at	EPSTI1
B.235277_at	AMOTL1
B.235278_at	C20orf133
B.235279_at	--
B.235280_at	--
B.235281_x_at	AHNAK
B.235282_at	--
B.235283_at	INTS6
B.235284_s_at	LOC729003
B.235285_at	--
B.235286_at	--
B.235287_at	CDK6
B.235288_at	--
B.235289_at	EIF5A2
B.235290_at	ZNF782
B.235291_s_at	FLJ32255
B.235292_at	FLJ32255
B.235293_at	--
B.235294_at	--
B.235295_at	--
B.235296_at	EIF5A2
B.235297_at	CUGBP1
B.235298_at	WDR27
B.235299_at	--
B.235300_x_at	RCHY1
B.235301_at	KIAA1324L
B.235302_at	--
B.235303_at	RG9MTD3
B.235304_at	--
B.235305_s_at	ECHDC2
B.235306_at	GIMAP8
B.235307_at	LMTK2
B.235308_at	ZBTB20
B.235309_at	--
B.235310_at	GCET2
B.235311_at	FKBP14
B.235312_s_at	NRAP
B.235313_at	NRAP
B.235314_at	RPL32P3
B.235315_at	TSC22D1
B.235316_at	NAT8L
B.235317_at	LOC284454
B.235318_at	FBN1
B.235319_at	--
B.235320_at	ARL6
B.235321_at	--
B.235322_at	--
B.235323_at	--
B.235324_at	--
B.235325_at	SPG7
B.235326_at	--
B.235327_x_at	UBXD4
B.235328_at	PLXNC1
B.235329_at	NOXO1
B.235330_at	CCDC117
B.235331_x_at	PCGF5
B.235332_at	FAM22A
B.235333_at	B4GALT6
B.235334_at	ST6GALNAC3
B.235335_at	ABCA9
B.235336_at	--
B.235337_at	--
B.235338_s_at	SETDB2
B.235339_at	SETDB2
B.235340_at	GANC
B.235341_at	DNAJC3
B.235342_at	SPOCK3
B.235343_at	--
B.235344_at	--
B.235345_at	RUFY2
B.235346_at	FUNDC1
B.235347_at	LRCH3
B.235348_at	ABHD13
B.235349_at	FAM82A
B.235350_at	--
B.235351_at	--
B.235352_at	--
B.235353_at	KIAA0746
B.235354_s_at	RSRC1
B.235355_at	--
B.235356_at	NHLRC2
B.235357_at	DPF3
B.235358_at	LOC728485
B.235359_at	LRRC33
B.235360_at	--
B.235361_at	--
B.235362_at	LOC729970
B.235363_at	--
B.235364_at	TSC22D3
B.235365_at	DFNB59
B.235366_at	ZNF10
B.235367_at	MYPN
B.235368_at	ADAMTS5
B.235369_at	C14orf28
B.235370_at	KREMEN1
B.235371_at	GLT8D4
B.235372_at	FCRLA
B.235373_at	--
B.235374_at	MDH1
B.235375_x_at	TTC9B
B.235376_at	--
B.235377_at	C6orf142
B.235378_at	--
B.235379_at	--
B.235380_at	--
B.235381_at	--
B.235382_at	FLJ90650
B.235383_at	MYO7B
B.235384_at	--
B.235385_at	--
B.235386_at	--
B.235387_at	GSTCD
B.235388_at	CHD9
B.235389_at	--
B.235390_at	P18SRP
B.235391_at	FAM92A1
B.235392_at	--
B.235393_at	--
B.235394_at	--
B.235395_at	SEC63
B.235396_at	C22orf25
B.235397_at	LOC285908
B.235398_at	ZNF805
B.235399_at	--
B.235400_at	FCRLA
B.235401_s_at	FCRLA
B.235402_at	C11orf66
B.235403_at	--
B.235404_at	ARID5B
B.235405_at	GSTA4
B.235406_x_at	--
B.235407_at	--
B.235408_x_at	ZNF117
B.235409_at	MGA
B.235410_at	NPHP3
B.235411_at	PGBD1
B.235412_at	ARHGEF7
B.235413_at	GGCX
B.235414_at	ZNF383
B.235415_at	--
B.235416_at	LOC643201
B.235417_at	SPOCD1
B.235418_at	LOC285014
B.235419_at	--
B.235420_at	HAPLN4
B.235421_at	MAP3K8
B.235422_at	--
B.235423_at	--
B.235424_at	--
B.235425_at	SGOL2
B.235426_at	GATM
B.235427_at	--
B.235428_at	--
B.235429_at	--
B.235430_at	C14orf43
B.235431_s_at	PELI3
B.235432_at	NPHP3
B.235433_at	APOOL
B.235434_at	--
B.235435_at	AASDH
B.235436_at	--
B.235437_at	--
B.235438_at	--
B.235439_at	FUT1
B.235440_at	SPTY2D1
B.235441_at	--
B.235442_at	--
B.235443_at	--
B.235444_at	FOXP1
B.235445_at	--
B.235446_at	TSIX
B.235447_at	TRUB1
B.235448_at	--
B.235449_at	LRSAM1
B.235450_at	FBXL4
B.235451_at	SMAD5
B.235452_at	--
B.235453_at	TOR1AIP2
B.235454_at	HNRPA2B1
B.235455_at	FAM131C
B.235456_at	--
B.235457_at	MAML2
B.235458_at	HAVCR2
B.235459_at	--
B.235460_at	SNX22
B.235461_at	KIAA1546
B.235462_at	CPEB2
B.235463_s_at	LASS6
B.235464_at	CSNK1A1
B.235465_at	FAM123A
B.235466_s_at	DISP1
B.235467_s_at	KCNC4
B.235468_at	HRNBP3
B.235469_at	FAM133B
B.235470_at	--
B.235471_at	C10orf72
B.235472_at	FUT10
B.235473_at	MED6
B.235474_at	--
B.235475_at	SERP1
B.235476_at	TRIM59
B.235477_at	--
B.235478_at	DCLRE1C
B.235479_at	CPEB2
B.235480_at	MAP3K7IP1
B.235481_at	COMMD10
B.235482_at	LOC400960
B.235483_at	--
B.235484_at	PTAR1
B.235485_at	WDR44
B.235486_at	C11orf69
B.235487_at	--
B.235488_at	RASL10B
B.235489_at	RHOJ
B.235490_at	TMEM107
B.235491_at	ZBTB10
B.235492_at	IBRDC1
B.235493_at	--
B.235494_at	--
B.235495_at	CCDC97
B.235496_at	UNQ338
B.235497_at	LOC643837
B.235498_at	LRRC44
B.235499_at	ZNF775
B.235500_at	HNRPC
B.235501_at	--
B.235502_at	--
B.235503_at	ASB5
B.235504_at	GREM2
B.235505_s_at	--
B.235506_at	--
B.235507_at	PCMTD1
B.235508_at	PML
B.235509_at	C8orf38
B.235510_at	USHBP1
B.235511_at	--
B.235512_at	--
B.235513_at	--
B.235514_at	SASP
B.235515_at	C19orf46
B.235516_at	SEPSECS
B.235517_at	C4orf28
B.235518_at	SLC8A1
B.235519_at	FOXK1
B.235520_at	SUHW3
B.235521_at	HOXA3
B.235522_at	CLEC2D
B.235523_at	--
B.235524_at	GARNL1
B.235525_at	--
B.235526_at	SOX6
B.235527_at	LOC284214
B.235528_at	GUCA1B
B.235529_x_at	--
B.235530_at	--
B.235531_at	--
B.235532_at	--
B.235533_at	COX19
B.235534_at	--
B.235535_x_at	FRG1
B.235536_at	LOC731208
B.235537_at	OCIAD1
B.235538_at	--
B.235539_at	--
B.235540_at	--
B.235541_at	LAS1L
B.235542_at	MGC22014
B.235543_at	--
B.235544_x_at	MGC34829
B.235545_at	--
B.235546_at	SPINT1
B.235547_at	PFAAP5
B.235548_at	APCDD1L
B.235549_at	IBRDC2
B.235550_at	MAP9
B.235551_at	WDR4
B.235552_at	KIAA1627
B.235553_at	--
B.235554_x_at	C4orf28
B.235555_at	--
B.235556_at	--
B.235557_at	LOC150763
B.235558_at	FUT1
B.235559_at	FLJ22374
B.235560_at	--
B.235561_at	--
B.235562_at	LOC285382
B.235563_at	--
B.235564_at	ZNF117
B.235565_at	ZNF425
B.235566_at	TMF1
B.235567_at	LOC283666
B.235568_at	C19orf59
B.235569_at	VPS37D
B.235570_at	--
B.235571_at	--
B.235572_at	SPC24
B.235573_at	--
B.235574_at	GBP4
B.235575_at	--
B.235576_at	WDR27
B.235577_at	ZNF652
B.235578_at	ABCC9
B.235579_at	SFRS2IP
B.235580_at	ZNF141
B.235581_at	--
B.235582_at	E2F2
B.235583_at	ILDR1
B.235584_at	LOC285033
B.235585_at	--
B.235586_at	--
B.235587_at	LOC202781
B.235588_at	ESCO2
B.235589_s_at	MDM4
B.235590_at	C10orf6
B.235591_at	SSTR1
B.235592_at	--
B.235593_at	ZEB2
B.235594_at	SCYE1
B.235595_at	ARHGEF2
B.235596_at	--
B.235597_s_at	RGPD1
B.235598_at	SMAD2
B.235599_at	LOC339535
B.235600_at	--
B.235601_at	--
B.235602_at	TP53INP1
B.235603_at	HNRPU
B.235604_x_at	ZNF493
B.235605_at	CASZ1
B.235606_at	LOC344595
B.235607_at	--
B.235608_at	--
B.235609_at	--
B.235610_at	ALKBH8
B.235611_at	--
B.235612_at	--
B.235613_at	--
B.235614_at	TMEM151
B.235615_at	PGGT1B
B.235616_at	TSHZ2
B.235617_x_at	--
B.235618_at	ZNF507
B.235619_at	LOC285986
B.235620_x_at	ZMYM5
B.235621_at	LOC285014
B.235622_at	--
B.235623_at	STATIP1
B.235624_at	HDLBP
B.235625_at	VPS41
B.235626_at	CAMK1D
B.235627_at	PFN4
B.235628_x_at	--
B.235629_at	--
B.235630_at	--
B.235631_at	DDR2
B.235632_at	--
B.235633_at	--
B.235634_at	PURG
B.235635_at	ARHGAP5
B.235636_at	--
B.235637_s_at	--
B.235638_at	RASSF6
B.235639_at	--
B.235640_at	--
B.235641_at	TRIB1
B.235642_at	ADRA1A
B.235643_at	SAMD9L
B.235644_at	CCDC138
B.235645_at	ESCO1
B.235646_at	--
B.235647_at	AP4S1
B.235648_at	ZNF567
B.235649_at	ADAMTS8
B.235650_at	FLJ23834
B.235651_at	--
B.235652_at	--
B.235653_s_at	THAP6
B.235654_at	--
B.235655_at	--
B.235656_s_at	--
B.235657_at	--
B.235658_at	--
B.235659_at	--
B.235660_at	--
B.235661_at	--
B.235662_at	--
B.235663_at	--
B.235664_at	--
B.235665_at	PTOV1
B.235666_at	--
B.235667_at	LOC642215
B.235668_at	PRDM1
B.235669_at	HNRPAB
B.235670_at	--
B.235671_at	--
B.235672_at	MAP6
B.235673_at	--
B.235674_at	KIAA0922
B.235675_at	DHFRL1
B.235676_at	--
B.235677_at	SRR
B.235678_at	GM2A
B.235679_at	--
B.235680_at	--
B.235681_at	--
B.235682_s_at	HSPB7
B.235683_at	SESN3
B.235684_s_at	SESN3
B.235685_at	--
B.235686_at	FLJ37953
B.235687_at	ZNF626
B.235688_s_at	TRAF4
B.235689_at	MTFMT
B.235690_at	ZNF594
B.235691_at	LOC729970
B.235692_at	--
B.235693_at	--
B.235694_at	TCFL5
B.235695_at	--
B.235696_at	--
B.235697_at	--
B.235698_at	ZFP90
B.235699_at	REM2
B.235700_at	CT45-1
B.235701_at	--
B.235702_at	ZNF225
B.235703_at	PLB1
B.235704_at	DAZAP2
B.235705_at	--
B.235706_at	CPM
